Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
11-01-2019,HDFC,EQ,1980.1,1978,2007.7,1972.4,1990.25,1991.4,1989.68,1814132,3.60954E+14,75412,814361,0.4489
14-01-2019,HDFC,EQ,1991.4,1983,1983.15,1949.6,1969.25,1969.2,1962.84,2167796,4.25503E+14,121070,1059517,0.4888
15-01-2019,HDFC,EQ,1969.2,1975.2,1996,1964,1988.4,1992.15,1982.27,2111042,4.18466E+14,94472,1151586,0.5455
16-01-2019,HDFC,EQ,1992.15,1989,1994.75,1965.5,1976.9,1975,1976.96,1878811,3.71433E+14,124051,1089727,0.58
17-01-2019,HDFC,EQ,1975,1982.75,2007,1979.05,2000.2,2004.55,1994.18,2773741,5.53135E+14,114664,1790337,0.6455
18-01-2019,HDFC,EQ,2004.55,2004,2012.6,1989.25,2000.05,2006.85,2001.77,1942136,3.8877E+14,106598,1169031,0.6019
21-01-2019,HDFC,EQ,2006.85,1998,2016,1983.2,2005,2004.45,2002.93,2146668,4.29963E+14,114048,1113020,0.5185
22-01-2019,HDFC,EQ,2004.45,1999,2002.15,1968.5,1981.3,1979.4,1978.04,3502920,6.92891E+14,139684,2155415,0.6153
23-01-2019,HDFC,EQ,1979.4,1981.8,1984.95,1951.3,1957.25,1958.25,1963.4,2201110,4.32165E+14,85100,1349707,0.6132
24-01-2019,HDFC,EQ,1958.25,1960,1976,1942.15,1972.5,1971.1,1956.37,2194496,4.29324E+14,108308,1284755,0.5854
25-01-2019,HDFC,EQ,1971.1,1964.4,1993,1963.95,1973.35,1977.8,1982.39,2240491,4.44152E+14,86235,1460180,0.6517
28-01-2019,HDFC,EQ,1977.8,1978.7,1982.2,1938.1,1951,1946.9,1953.84,2698966,5.27334E+14,127940,1607935,0.5958
29-01-2019,HDFC,EQ,1946.9,1943.7,1949.9,1893.3,1928.5,1922.3,1924.99,4035877,7.76902E+14,160916,2005424,0.4969
30-01-2019,HDFC,EQ,1922.3,1924.6,1929.3,1869.5,1878.9,1885.8,1885.95,4127767,7.78478E+14,186737,2413309,0.5847
31-01-2019,HDFC,EQ,1885.8,1883,1941.2,1877.3,1919,1922.35,1909.13,5303839,1.01257E+15,201185,3432974,0.6473
01-02-2019,HDFC,EQ,1922.35,1929,1974.45,1925.1,1963.7,1961.25,1955.77,4867443,9.51961E+14,172934,3347385,0.6877
04-02-2019,HDFC,EQ,1961.25,1959.9,1981.95,1942,1975,1978.5,1964.33,1421635,2.79256E+14,116546,761114,0.5354
05-02-2019,HDFC,EQ,1978.5,1979.8,1985,1962.25,1980,1981.4,1974.51,1450509,2.86405E+14,76606,867313,0.5979
06-02-2019,HDFC,EQ,1981.4,1983.6,1994.9,1975.5,1990,1987.95,1988.96,2036890,4.0513E+14,109932,1487989,0.7305
07-02-2019,HDFC,EQ,1987.95,1990.05,1991.95,1962.55,1965.5,1969.65,1976.27,2722458,5.38032E+14,117658,1821245,0.669
08-02-2019,HDFC,EQ,1969.65,1963.1,1968.6,1936.85,1939.6,1944.65,1956.33,2187808,4.28007E+14,99624,1553284,0.71
11-02-2019,HDFC,EQ,1944.65,1943.9,1959,1935.6,1951.25,1948.2,1947.12,2209258,4.30168E+14,87814,1585172,0.7175
12-02-2019,HDFC,EQ,1948.2,1950,1956.4,1901.15,1904.5,1905.05,1924.17,2642567,5.08475E+14,142801,1960215,0.7418
13-02-2019,HDFC,EQ,1905.05,1907.1,1943,1907.1,1920.75,1930.5,1928.38,3710809,7.15584E+14,171878,2537071,0.6837
14-02-2019,HDFC,EQ,1930.5,1921,1929.25,1893.85,1905.45,1900.7,1910.35,2511047,4.79698E+14,187582,1668169,0.6643
15-02-2019,HDFC,EQ,1900.7,1900.6,1900.6,1856.5,1877.25,1874.9,1872.23,2647706,4.95711E+14,145607,1824317,0.689
18-02-2019,HDFC,EQ,1874.9,1877.3,1893,1864.05,1873.8,1874.85,1874.84,2768637,5.19075E+14,140482,1901040,0.6866
19-02-2019,HDFC,EQ,1874.85,1870,1888.5,1844.25,1849.25,1853.45,1869.81,2988645,5.58821E+14,89942,1782993,0.5966
20-02-2019,HDFC,EQ,1853.45,1865,1874.95,1858,1869,1870.5,1866.82,2645051,4.93784E+14,150078,1955716,0.7394
21-02-2019,HDFC,EQ,1870.5,1871,1894.7,1865.1,1890.45,1891.45,1881.67,1578842,2.97086E+14,96909,1013242,0.6418
22-02-2019,HDFC,EQ,1891.45,1893.95,1899,1877.5,1887,1887.4,1888.58,2461406,4.64856E+14,133440,1682352,0.6835
25-02-2019,HDFC,EQ,1887.4,1897.9,1897.9,1871.5,1896.9,1894.5,1886.54,2049742,3.86693E+14,114319,1376454,0.6715
26-02-2019,HDFC,EQ,1894.5,1874,1894.65,1850,1856,1853.65,1865.27,3756159,7.00626E+14,140566,2555870,0.6804
27-02-2019,HDFC,EQ,1853.65,1868,1870,1820,1840.5,1841,1845.85,3412510,6.29898E+14,183158,2141106,0.6274
28-02-2019,HDFC,EQ,1841,1849,1853.65,1834.6,1841.8,1841.2,1841.82,5693899,1.04872E+15,140502,4338656,0.762
01-03-2019,HDFC,EQ,1841.2,1850.4,1863.4,1838.3,1859.8,1859.45,1851.62,2679223,4.96092E+14,90888,1919501,0.7164
05-03-2019,HDFC,EQ,1859.45,1856.8,1868.4,1838.55,1860.05,1860,1857.2,2256049,4.18993E+14,160247,1498401,0.6642
06-03-2019,HDFC,EQ,1860,1864.7,1889.5,1858.8,1886,1885.2,1873.84,1828916,3.4271E+14,86594,1151404,0.6296
07-03-2019,HDFC,EQ,1885.2,1892,1892,1865.2,1879,1880.2,1878.9,2171462,4.07997E+14,96426,1403671,0.6464
08-03-2019,HDFC,EQ,1880.2,1879,1888,1871.1,1886.3,1884.05,1879.97,1845737,3.46994E+14,134127,1271944,0.6891
11-03-2019,HDFC,EQ,1884.05,1886.35,1903.8,1884,1902.8,1897.55,1895.34,3170249,6.0087E+14,96873,2291324,0.7228
12-03-2019,HDFC,EQ,1897.55,1914.9,1936.65,1900.1,1926.25,1930,1915.08,3692761,7.07193E+14,150711,2506439,0.6787
13-03-2019,HDFC,EQ,1930,1939,1964.4,1923.4,1948.2,1950.65,1946.93,3570861,6.95221E+14,162285,2232272,0.6251
14-03-2019,HDFC,EQ,1950.65,1971.8,1975.1,1949.3,1961.1,1956.95,1959.13,3985679,7.80848E+14,117151,2819047,0.7073
15-03-2019,HDFC,EQ,1956.95,1960,1991.7,1955.9,1976.8,1974.65,1972.9,5984639,1.18071E+15,124258,4719692,0.7886
18-03-2019,HDFC,EQ,1974.65,1982,1994.95,1953.1,1967,1962.4,1968.65,2563905,5.04743E+14,119652,1673533,0.6527
19-03-2019,HDFC,EQ,1962.4,1972.9,1978.55,1962.1,1967,1967.85,1968.78,2827631,5.56698E+14,145386,2159247,0.7636
20-03-2019,HDFC,EQ,1967.85,1975,1998,1968.1,1985,1987.55,1984.87,3654200,7.25311E+14,178859,2673876,0.7317
22-03-2019,HDFC,EQ,1987.55,1998,2010,1970.6,1988,1981.55,1991.26,3560396,7.08969E+14,146667,2512560,0.7057
25-03-2019,HDFC,EQ,1981.55,1976.9,1976.9,1938.2,1944.65,1945.65,1952.32,3270882,6.3858E+14,107378,2507744,0.7667
26-03-2019,HDFC,EQ,1945.65,1950.4,1953.35,1930.85,1948.2,1946.3,1944.21,2621669,5.09707E+14,87318,1782160,0.6798
27-03-2019,HDFC,EQ,1946.3,1955.55,1959,1906,1914.1,1919.9,1937.71,3076446,5.96125E+14,161822,2146231,0.6976
28-03-2019,HDFC,EQ,1919.9,1917,1950,1912.05,1942.1,1944.45,1942.93,6370987,1.23784E+15,151893,5177109,0.8126
29-03-2019,HDFC,EQ,1944.45,1950.05,1972.25,1936.05,1964,1968.25,1956.38,4320179,8.45192E+14,148642,3200934,0.7409
01-04-2019,HDFC,EQ,1968.25,1968.1,1975,1945.05,1951,1959.65,1960.06,3328552,6.52415E+14,168073,2370360,0.7121
02-04-2019,HDFC,EQ,1959.65,1966.1,2001,1955,1998.95,1995.95,1979.73,3655232,7.23639E+14,159005,2561511,0.7008
03-04-2019,HDFC,EQ,1995.95,2004,2032.45,1997.15,2008.75,2013.1,2019.73,4345772,8.77727E+14,109651,2926819,0.6735
04-04-2019,HDFC,EQ,2013.1,2008,2058.8,2006.3,2041.9,2042.05,2037.46,4463212,9.0936E+14,154293,3106308,0.696
05-04-2019,HDFC,EQ,2042.05,2045,2065,2035,2064.5,2059.2,2055.28,2576789,5.29602E+14,125822,1692384,0.6568
08-04-2019,HDFC,EQ,2059.2,2068,2072.5,2029.25,2052,2054.9,2048.64,2057768,4.21563E+14,114354,1387042,0.6741
09-04-2019,HDFC,EQ,2054.9,2062.5,2073,2039.15,2067,2069.15,2057.72,2381281,4.90001E+14,162102,1662887,0.6983
10-04-2019,HDFC,EQ,2069.15,2067.5,2068,2025.1,2029.95,2029.25,2038.39,3036356,6.18927E+14,151203,2155517,0.7099
11-04-2019,HDFC,EQ,2029.25,2028,2048,2017.5,2018.1,2022.8,2029.46,2521729,5.11774E+14,160208,1690856,0.6705
12-04-2019,HDFC,EQ,2022.8,2024,2029.9,2008.1,2023,2024.95,2020.07,2121821,4.28623E+14,102234,1519702,0.7162
15-04-2019,HDFC,EQ,2024.95,2034.9,2034.9,2010,2012,2014.25,2019.1,1333222,2.69191E+14,76176,811985,0.609
16-04-2019,HDFC,EQ,2014.25,2019.7,2034.3,2016.1,2027.2,2026.7,2025.8,2000314,4.05224E+14,166866,1489678,0.7447
18-04-2019,HDFC,EQ,2026.7,2040,2047.9,1998.15,2005,2003.75,2013.04,3888701,7.8281E+14,175404,2147684,0.5523
22-04-2019,HDFC,EQ,2003.75,2005,2010,1948,1958.5,1953.9,1970.41,2002662,3.94606E+14,80677,1361456,0.6798
23-04-2019,HDFC,EQ,1953.9,1958,1966.25,1929.6,1930,1934.7,1944.34,2848980,5.53937E+14,109800,1999347,0.7018
24-04-2019,HDFC,EQ,1934.7,1943.9,1985,1933.25,1984.7,1980.4,1958.44,2758373,5.4021E+14,115391,1799052,0.6522
25-04-2019,HDFC,EQ,1980.4,1987.55,1998.8,1946.55,1951.45,1955.15,1970.35,4162465,8.20151E+14,136733,2807343,0.6744
26-04-2019,HDFC,EQ,1955.15,1959.3,1982.15,1941.6,1976.95,1977.4,1963.96,2094836,4.11418E+14,102041,1440081,0.6874
30-04-2019,HDFC,EQ,1977.4,1977.4,1999.85,1954.2,1995.55,1995.05,1976.43,3675345,7.26404E+14,122095,2606623,0.7092
02-05-2019,HDFC,EQ,1995.05,1995,2027.9,1989.25,2018,2017.4,2012.44,2380823,4.79126E+14,124835,1428794,0.6001
03-05-2019,HDFC,EQ,2017.4,2017.5,2037.6,2000,2002.8,2006.4,2020.47,1451357,2.93242E+14,80223,850504,0.586
06-05-2019,HDFC,EQ,2006.4,1987.25,1993.95,1957,1965.9,1965.45,1967.93,2216418,4.36175E+14,89509,1394023,0.629
07-05-2019,HDFC,EQ,1965.45,1974.8,2009.15,1959.2,1964.5,1966.3,1983.01,2683956,5.32232E+14,114029,1522276,0.5672
08-05-2019,HDFC,EQ,1966.3,1964.5,1964.5,1925.05,1930.1,1930.75,1941.55,3626183,7.04042E+14,151779,2378973,0.6561
09-05-2019,HDFC,EQ,1930.75,1926,1931.6,1901.3,1914.15,1914.6,1918.15,1932792,3.70738E+14,130444,1132999,0.5862
10-05-2019,HDFC,EQ,1914.6,1915.25,1956,1910.75,1926.8,1931.7,1936.05,1628923,3.15368E+14,97684,811832,0.4984
13-05-2019,HDFC,EQ,1931.7,1926.1,1984.4,1917.85,1957,1952.9,1958.85,4509527,8.8335E+14,139299,1332224,0.2954
14-05-2019,HDFC,EQ,1952.9,1961,1989.8,1924.25,1964.2,1965.2,1951.75,4304854,8.40201E+14,158101,2374347,0.5516
15-05-2019,HDFC,EQ,1965.2,1975,1979.95,1937.5,1939.5,1944.95,1961.65,2371807,4.65265E+14,114555,1282986,0.5409
16-05-2019,HDFC,EQ,1944.95,1954,1954,1923.3,1945.1,1942.1,1935.38,2527762,4.89219E+14,151697,1489760,0.5894
17-05-2019,HDFC,EQ,1942.1,1941,1997.95,1938.55,1996,1993.65,1980.19,2328374,4.61062E+14,140080,1234416,0.5302
20-05-2019,HDFC,EQ,1993.65,2030.5,2135.5,2030,2120.05,2122.5,2093.43,6214064,1.30087E+15,197428,4036207,0.6495
21-05-2019,HDFC,EQ,2122.5,2141.2,2178.9,2104.1,2118,2114.5,2145.11,5575430,1.19599E+15,246995,3565221,0.6395
22-05-2019,HDFC,EQ,2114.5,2124,2155.2,2119,2141.55,2138.8,2138.55,3076404,6.57904E+14,177513,1843624,0.5993
23-05-2019,HDFC,EQ,2138.8,2174,2210,2103.3,2128.95,2114.4,2168.72,7619751,1.65251E+15,314169,4744033,0.6226
24-05-2019,HDFC,EQ,2114.4,2125,2151.9,2095,2123,2123.4,2120.74,3307188,7.0137E+14,144719,1769591,0.5351
27-05-2019,HDFC,EQ,2123.4,2129.95,2187.5,2116.2,2159.3,2165.3,2161.74,3886480,8.40155E+14,154680,2302288,0.5924
28-05-2019,HDFC,EQ,2165.3,2167,2169.75,2114,2158,2147.85,2140.11,7177003,1.53596E+15,231249,5324657,0.7419
29-05-2019,HDFC,EQ,2147.85,2150.1,2170,2135,2144,2147.45,2150.97,3085215,6.63621E+14,156903,2063427,0.6688
30-05-2019,HDFC,EQ,2147.45,2141.4,2189.45,2130,2179.1,2184.4,2169.63,3766742,8.17244E+14,133065,2042344,0.5422
31-05-2019,HDFC,EQ,2184.4,2190,2197,2140.05,2184,2182.65,2180.23,5769576,1.2579E+15,207260,3973878,0.6888
03-06-2019,HDFC,EQ,2182.65,2200,2235,2192.7,2230.35,2230.45,2217.73,3673925,8.14778E+14,110536,2321314,0.6318
04-06-2019,HDFC,EQ,2230.45,2220,2233.9,2209,2229.15,2223.95,2222.85,2430870,5.40345E+14,117466,1388917,0.5714
06-06-2019,HDFC,EQ,2223.95,2230,2231,2171.65,2184,2183.45,2200.67,3888312,8.55688E+14,188097,2876772,0.7399
07-06-2019,HDFC,EQ,2183.45,2190,2217.75,2168.4,2207,2210.85,2191.61,1951213,4.27629E+14,138918,1025465,0.5256
10-06-2019,HDFC,EQ,2210.85,2215.25,2224.8,2175.45,2192,2194.05,2193.98,2484187,5.45027E+14,139805,1493083,0.601
11-06-2019,HDFC,EQ,2194.05,2202.25,2204,2181,2184.55,2189.85,2192.02,2393325,5.24622E+14,136438,1458166,0.6093
12-06-2019,HDFC,EQ,2189.85,2187.5,2188.1,2162,2185,2181.95,2174.02,2223012,4.83288E+14,108086,1112596,0.5005
13-06-2019,HDFC,EQ,2181.95,2180,2200.8,2161.35,2196,2197.5,2182.23,2691171,5.87276E+14,135131,1513814,0.5625
14-06-2019,HDFC,EQ,2197.5,2204.5,2207.55,2177.15,2182.95,2185.85,2189.8,2162503,4.73546E+14,109072,1238532,0.5727
17-06-2019,HDFC,EQ,2185.85,2193,2193,2164,2177,2173,2173.16,2058409,4.47326E+14,91779,1315595,0.6325
18-06-2019,HDFC,EQ,2173,2178.9,2194.6,2134.65,2156,2153,2165.07,3405935,7.3741E+14,190547,2029600,0.5879
19-06-2019,HDFC,EQ,2153,2160.05,2186.4,2158.55,2180.9,2175.4,2173.69,2146689,4.66623E+14,111954,1262329,0.588
20-06-2019,HDFC,EQ,2175.4,2174.1,2207.7,2165.65,2203,2199.25,2193.71,2933451,6.43514E+14,149027,1677942,0.572
21-06-2019,HDFC,EQ,2199.25,2200.8,2201.2,2135.9,2142.85,2140.8,2153.08,7764514,1.67176E+15,193912,5947935,0.766
24-06-2019,HDFC,EQ,2140.8,2136.1,2159,2133.5,2150,2148.9,2148.03,2038683,4.37914E+14,116945,1183634,0.5806
25-06-2019,HDFC,EQ,2148.9,2147.9,2176.8,2138.1,2171,2172.8,2160.66,1889368,4.08228E+14,108763,1139040,0.6029
26-06-2019,HDFC,EQ,2172.8,2165,2180.6,2153.7,2164.25,2168.1,2165.85,2131272,4.61601E+14,93137,1200108,0.5631
27-06-2019,HDFC,EQ,2168.1,2166.5,2202.55,2166.05,2196.3,2195.45,2189.62,3972522,8.6983E+14,130451,2177500,0.5481
28-06-2019,HDFC,EQ,2195.45,2196,2205,2177.65,2194.4,2192.1,2192.12,2859385,6.26811E+14,137859,1748774,0.6116
01-07-2019,HDFC,EQ,2192.1,2197,2252.95,2192.3,2250.1,2245.9,2227.98,2090173,4.65686E+14,97346,937484,0.4485
02-07-2019,HDFC,EQ,2245.9,2256.8,2285,2240,2282,2281.25,2262.05,2729953,6.17529E+14,95788,1393773,0.5105
03-07-2019,HDFC,EQ,2281.25,2280,2287,2257.2,2275.15,2277.2,2275.44,2146370,4.88394E+14,125668,1067201,0.4972
04-07-2019,HDFC,EQ,2277.2,2277,2286.3,2265.1,2278.1,2280.25,2275.11,1597337,3.63412E+14,119973,930945,0.5828
05-07-2019,HDFC,EQ,2280.25,2281.25,2300.7,2266.6,2270,2278.9,2284.65,1901409,4.34405E+14,104963,847274,0.4456
08-07-2019,HDFC,EQ,2278.9,2269.9,2275.55,2243.3,2263.1,2259.95,2259.59,2638029,5.96087E+14,85717,1810737,0.6864
09-07-2019,HDFC,EQ,2259.95,2248.85,2248.85,2197.25,2240,2232.8,2220.71,2899589,6.43916E+14,141095,1556546,0.5368
10-07-2019,HDFC,EQ,2232.8,2232,2253.4,2220,2230.95,2227.75,2232.59,1544391,3.44799E+14,101154,835414,0.5409
11-07-2019,HDFC,EQ,2227.75,2240,2269.3,2231.1,2260.65,2261.9,2254.42,1397362,3.15024E+14,85714,779978,0.5582
12-07-2019,HDFC,EQ,2261.9,2270,2282,2250.75,2250.8,2257.8,2271.09,2647206,6.01206E+14,121225,1546389,0.5842
15-07-2019,HDFC,EQ,2257.8,2255.9,2271,2236.4,2270,2265.35,2259.05,1570180,3.54711E+14,70130,1000677,0.6373
16-07-2019,HDFC,EQ,2265.35,2270,2284.8,2256.95,2277.55,2277.55,2272.13,2002416,4.54975E+14,114617,1197170,0.5979
17-07-2019,HDFC,EQ,2277.55,2277,2289.45,2277,2285.4,2286.7,2284.73,1692841,3.86768E+14,87255,1202582,0.7104
18-07-2019,HDFC,EQ,2286.7,2287.95,2357.85,2285.55,2338,2345.15,2332.67,4047413,9.44127E+14,249224,2607376,0.6442
19-07-2019,HDFC,EQ,2345.15,2332,2339,2292.8,2302,2303.55,2313.11,3581265,8.28388E+14,230108,2633539,0.7354
22-07-2019,HDFC,EQ,2303.55,2287,2298,2180.2,2182.3,2186.9,2201.94,3007548,6.62244E+14,191818,1571303,0.5225
23-07-2019,HDFC,EQ,2186.9,2181.4,2189.75,2126.05,2140,2138.5,2143.22,4659229,9.98576E+14,222869,2813425,0.6038
24-07-2019,HDFC,EQ,2138.5,2140,2188.85,2140,2179.9,2184.25,2175.12,3133303,6.81532E+14,181144,1817460,0.58
25-07-2019,HDFC,EQ,2184.25,2184.1,2215.2,2161.3,2194,2195.35,2196.99,3194769,7.01888E+14,191427,1863309,0.5832
26-07-2019,HDFC,EQ,2195.35,2193.75,2197.8,2159.4,2165,2165.75,2178.06,1920114,4.18212E+14,131407,1112808,0.5796
29-07-2019,HDFC,EQ,2165.75,2162.8,2174.95,2110,2160,2149,2142.3,1897861,4.06579E+14,112981,1113040,0.5865
30-07-2019,HDFC,EQ,2149,2150,2158.3,2113.35,2125.5,2127.25,2132.05,3091291,6.59077E+14,151576,2150168,0.6956
31-07-2019,HDFC,EQ,2127.25,2110.25,2131.95,2107.7,2123.15,2121.8,2119.57,3563574,7.55325E+14,164673,2564297,0.7196
01-08-2019,HDFC,EQ,2121.8,2115.2,2115.9,2063.8,2085.1,2086.8,2083.17,3634666,7.57164E+14,260948,2391134,0.6579
02-08-2019,HDFC,EQ,2086.8,2075.25,2148.65,2039.35,2135.75,2124.8,2097.26,5907182,1.23889E+15,264181,3055582,0.5173
05-08-2019,HDFC,EQ,2124.8,2115,2159.45,2107.75,2151.7,2152.35,2132.6,6285106,1.34036E+15,228558,4125263,0.6564
06-08-2019,HDFC,EQ,2152.35,2146.05,2217.65,2136.55,2185.1,2189.9,2179.27,5044712,1.09938E+15,185412,3211582,0.6366
07-08-2019,HDFC,EQ,2189.9,2189.8,2198.95,2161.7,2171,2175.2,2178.88,3206138,6.98579E+14,146220,1830569,0.571
08-08-2019,HDFC,EQ,2175.2,2183.9,2187.7,2152,2176.3,2182.3,2167.66,3525820,7.64277E+14,144419,1862354,0.5282
09-08-2019,HDFC,EQ,2182.3,2192.7,2240,2178.75,2214,2211.65,2222.52,4238315,9.41973E+14,146907,2470618,0.5829
13-08-2019,HDFC,EQ,2211.65,2196.1,2209.65,2092.45,2101.85,2100.1,2136.79,3358448,7.17629E+14,215215,1890049,0.5628
14-08-2019,HDFC,EQ,2100.1,2129,2146,2105.25,2113.9,2117.7,2125.76,2683820,5.70517E+14,143520,1176700,0.4384
16-08-2019,HDFC,EQ,2117.7,2160,2162,2092.5,2099,2100,2114.45,7231763,1.52912E+15,241538,4433728,0.6131
19-08-2019,HDFC,EQ,2100,2114.45,2135,2098.1,2110.9,2114.05,2118.78,2233119,4.73149E+14,130111,1003856,0.4495
20-08-2019,HDFC,EQ,2114.05,2112.35,2114.9,2075,2090.8,2090.1,2099.65,2966933,6.22951E+14,141534,1647489,0.5553
21-08-2019,HDFC,EQ,2090.1,2096,2099.95,2062.95,2069,2066.9,2079.25,2095800,4.35769E+14,92228,1159692,0.5533
22-08-2019,HDFC,EQ,2066.9,2066,2073.5,2007.95,2012.3,2014.1,2034.79,2424936,4.93423E+14,134232,1269136,0.5234
23-08-2019,HDFC,EQ,2014.1,1999,2058.05,1973,2057.1,2043.75,2019.52,3421089,6.90895E+14,140386,1825015,0.5335
26-08-2019,HDFC,EQ,2043.75,2088,2152.95,2060,2150,2148.35,2112.51,5267345,1.11273E+15,187021,2545138,0.4832
27-08-2019,HDFC,EQ,2148.35,2158,2186.75,2144.7,2182.6,2174.3,2171.77,7685979,1.66922E+15,319341,5104126,0.6641
28-08-2019,HDFC,EQ,2174.3,2174,2193.6,2155.75,2189.9,2187.15,2177.34,3291574,7.16687E+14,158924,1675762,0.5091
29-08-2019,HDFC,EQ,2187.15,2176,2179,2120.4,2129.7,2128.45,2140.01,5158203,1.10386E+15,166879,3290944,0.638
30-08-2019,HDFC,EQ,2128.45,2137.7,2171.25,2118,2165,2166.45,2149.86,5191150,1.11603E+15,197222,3432568,0.6612
03-09-2019,HDFC,EQ,2166.45,2141,2144.7,2083,2088.45,2089.9,2100.34,4009112,8.42052E+14,162095,2517078,0.6278
04-09-2019,HDFC,EQ,2089.9,2091.65,2113.1,2072.7,2099.75,2100.1,2095.5,3621927,7.58974E+14,132402,1768420,0.4883
05-09-2019,HDFC,EQ,2100.1,2100,2100,2040,2041,2044.15,2054.36,3847628,7.90442E+14,178382,1752207,0.4554
06-09-2019,HDFC,EQ,2044.15,2056.45,2056.45,2023,2044,2041.45,2037.08,4227171,8.61111E+14,178593,2494624,0.5901
09-09-2019,HDFC,EQ,2041.45,2044.45,2069.95,2029,2066.7,2064.25,2060.07,2738878,5.64229E+14,163680,1598609,0.5837
11-09-2019,HDFC,EQ,2064.25,2072,2086.55,2053.1,2066,2071.85,2070.62,4003713,8.29017E+14,179227,2656625,0.6635
12-09-2019,HDFC,EQ,2071.85,2085.45,2113.85,2076.85,2082.8,2082.75,2096.43,3303127,6.92478E+14,139350,1793743,0.543
13-09-2019,HDFC,EQ,2082.75,2079,2092.05,2063.7,2089.85,2083.85,2075.39,3133152,6.50251E+14,132521,2059024,0.6572
16-09-2019,HDFC,EQ,2083.85,2080,2083,2038,2044.1,2046.75,2052.4,3750174,7.69686E+14,168769,2212573,0.59
17-09-2019,HDFC,EQ,2046.75,2041.9,2045.5,1976.2,1995.6,1996.25,2006.18,5897097,1.18307E+15,179829,3348563,0.5678
18-09-2019,HDFC,EQ,1996.25,2010,2012.4,1982.4,1988.85,1988.3,1993.65,4245697,8.46443E+14,135398,2432742,0.573
19-09-2019,HDFC,EQ,1988.3,1988.3,2002.3,1964.1,1972.5,1974.6,1985.51,4138284,8.21659E+14,170839,2330350,0.5631
20-09-2019,HDFC,EQ,1974.6,1983.9,2065,1960,2050.65,2049.3,2038.33,18203636,3.7105E+15,279169,11883804,0.6528
23-09-2019,HDFC,EQ,2049.3,2085,2194.8,2080,2159.9,2162,2146.38,9653408,2.07199E+15,277944,5551334,0.5751
24-09-2019,HDFC,EQ,2162,2159.9,2185,2114.25,2131,2130,2138.91,4763968,1.01897E+15,185465,2421797,0.5084
25-09-2019,HDFC,EQ,2130,2127.05,2127.05,2050.25,2067.85,2069.95,2071.36,6966228,1.44295E+15,218163,4029011,0.5784
26-09-2019,HDFC,EQ,2069.95,2070.1,2088,2053.8,2065.9,2063.2,2068.89,7669665,1.58677E+15,253150,4004021,0.5221
27-09-2019,HDFC,EQ,2063.2,2061.25,2096.7,2025.6,2034,2035.9,2061.64,4896678,1.00952E+15,208955,2823381,0.5766
30-09-2019,HDFC,EQ,2035.9,2035.9,2038.5,1970.05,1977.05,1977.05,1989.56,7117561,1.41608E+15,255161,4399533,0.6181
01-10-2019,HDFC,EQ,1977.05,1988,2028.95,1962.95,1991.85,1995.65,1994.56,9472004,1.88925E+15,306394,5683419,0.6
03-10-2019,HDFC,EQ,1995.65,1990,1999,1951.25,1976.45,1974.55,1971.84,4882403,9.62731E+14,209284,2707186,0.5545
04-10-2019,HDFC,EQ,1974.55,1992,2016.9,1972.6,1975.05,1978.3,1995.84,7413858,1.47969E+15,229625,4307902,0.5811
07-10-2019,HDFC,EQ,1978.3,1988.5,1996.8,1963.05,1969,1969.3,1982.09,2730663,5.41241E+14,120017,1386137,0.5076
09-10-2019,HDFC,EQ,1969.3,1974.85,2005,1964.35,2005,2002,1986.41,5119327,1.01691E+15,168888,3504826,0.6846
10-10-2019,HDFC,EQ,2002,2000,2000,1971,1987.2,1987.95,1982.85,2627395,5.20974E+14,143041,1529672,0.5822
11-10-2019,HDFC,EQ,1987.95,1997.95,2025.5,1980.25,2007,2010.15,2006.03,2882644,5.78266E+14,111442,1412103,0.4899
14-10-2019,HDFC,EQ,2010.15,2017,2031.85,2000,2009,2014.75,2019.41,2903479,5.86331E+14,109769,1865254,0.6424
15-10-2019,HDFC,EQ,2014.75,2019,2030.4,2009.2,2013,2013.3,2019.15,2109065,4.25853E+14,127997,1208215,0.5729
16-10-2019,HDFC,EQ,2013.3,2020,2056,2015,2051.8,2048.7,2035.75,3766098,7.66685E+14,211302,2494554,0.6624
17-10-2019,HDFC,EQ,2048.7,2056.95,2095,2050.1,2085.45,2089.75,2076.46,4562240,9.47332E+14,203900,3133103,0.6867
18-10-2019,HDFC,EQ,2089.75,2089,2102,2065.1,2096,2094.45,2085.63,2760381,5.75712E+14,97942,1781855,0.6455
22-10-2019,HDFC,EQ,2094.45,2115,2140.5,2096,2116,2114.9,2116.25,3460577,7.32346E+14,165094,2057174,0.5945
23-10-2019,HDFC,EQ,2114.9,2116,2148,2104.7,2144.2,2142.95,2131.25,2487332,5.30112E+14,130548,1472562,0.592
24-10-2019,HDFC,EQ,2142.95,2150,2174.2,2141.35,2145.15,2144.95,2153.35,4061508,8.74585E+14,158622,2590382,0.6378
25-10-2019,HDFC,EQ,2144.95,2149,2153.45,2085.25,2101,2101.55,2108.03,3099190,6.5332E+14,169789,1749744,0.5646
27-10-2019,HDFC,EQ,2101.55,2114.95,2120,2096.8,2103.9,2105.35,2107.65,280920,5.92082E+13,12046,144502,0.5144
29-10-2019,HDFC,EQ,2105.35,2095,2123.55,2079.05,2114.75,2113.05,2102.35,2732339,5.74432E+14,135562,1710136,0.6259
